category,title,url,embedding,subtitle
Transport,Share of global CO2 emissions from domestic air travel,https://ourworldindata.org/grapher/share-global-co2-domestic-aviation,"<iframe src=""https://ourworldindata.org/grapher/share-global-co2-domestic-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Domestic aviation represents flights which depart and arrive within the same country.
Transport,Share of global CO2 emissions from international aviation,https://ourworldindata.org/grapher/share-co2-international-aviation,"<iframe src=""https://ourworldindata.org/grapher/share-co2-international-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",International aviation emissions are here allocated to the country of departure of each flight.
Transport,Share of global domestic aviation passenger kilometers,https://ourworldindata.org/grapher/share-global-domestic-aviation-km,"<iframe src=""https://ourworldindata.org/grapher/share-global-domestic-aviation-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. It is calculated as the number of revenue passengers multiplied by the total distance traveled.
Transport,Share of global passenger kilometers from air travel,https://ourworldindata.org/grapher/share-km-aviation,"<iframe src=""https://ourworldindata.org/grapher/share-km-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. Both domestic and international air travel are included here. International flights are allocated to the country of departure.
Transport,Share of global passenger kilometers from international aviation,https://ourworldindata.org/grapher/share-international-aviation-km,"<iframe src=""https://ourworldindata.org/grapher/share-international-aviation-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. It is calculated as the number of revenue passengers multiplied by the total distance traveled. International aviation is here allocated to the country of departure.
Transport,Share of new cars sold that are battery-electric and plug-in hybrid,https://ourworldindata.org/grapher/share-car-sales-battery-plugin,"<iframe src=""https://ourworldindata.org/grapher/share-car-sales-battery-plugin?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Plug-in hybrids cars can run using an electric motor and rechargeable battery, or an internal combustion engine. Their battery is usually smaller than a fully battery-electric."
Transport,Share of new cars sold that are electric,https://ourworldindata.org/grapher/electric-car-sales-share,"<iframe src=""https://ourworldindata.org/grapher/electric-car-sales-share?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Electric cars include fully battery-electric and plug-in hybrids.
Transport,Share of new electric cars that are fully battery-electric,https://ourworldindata.org/grapher/bev-share-new-ev,"<iframe src=""https://ourworldindata.org/grapher/bev-share-new-ev?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","""Electric cars"" often refer to both fully battery-electric cars and plug-in hybrids. Shown is the share of new electric cars sold that are fully battery-electric."
Transport,Share of new passenger vehicles that are battery electric,https://ourworldindata.org/grapher/share-vehicle-electric,"<iframe src=""https://ourworldindata.org/grapher/share-vehicle-electric?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Based on new passenger vehicle registrations and for battery electric vehicles only.
Transport,Share of new passenger vehicles that are electric or plug-in hybrid,https://ourworldindata.org/grapher/battery-plugin-hybrid-vehicles,"<iframe src=""https://ourworldindata.org/grapher/battery-plugin-hybrid-vehicles?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: International Council on Clean Transport (ICCT) and European Environment Agency
Transport,Share of urban populations with convenient access to public transport,https://ourworldindata.org/grapher/share-with-convenient-access-to-public-transport,"<iframe src=""https://ourworldindata.org/grapher/share-with-convenient-access-to-public-transport?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Share of the urban population who can access a public transport stop within a walking distance of 500 meters (for low-capacity public transport systems) or 1000 meters (for high-capacity public transport systems).
Transport,Tonne-kilometers of air freight,https://ourworldindata.org/grapher/air-transport-freight-ton-km,"<iframe src=""https://ourworldindata.org/grapher/air-transport-freight-ton-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Air freight is the volume of freight, express, and diplomatic bags carried on each flight stage (operation of an aircraft from takeoff to its next landing), measured in metric tonnes times kilometers traveled."
Transport,Total domestic aviation passenger kilometers,https://ourworldindata.org/grapher/total-domestic-aviation-km,"<iframe src=""https://ourworldindata.org/grapher/total-domestic-aviation-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. It is calculated as the number of revenue passengers multiplied by the total distance traveled.
Transport,Total passenger kilometers from air travel,https://ourworldindata.org/grapher/total-aviation-km,"<iframe src=""https://ourworldindata.org/grapher/total-aviation-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. Both domestic and international air travel are included here. International flights are allocated to the country of departure.
Transport,Total passenger kilometers from international aviation,https://ourworldindata.org/grapher/passenger-km-international-aviation,"<iframe src=""https://ourworldindata.org/grapher/passenger-km-international-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. It is calculated as the number of revenue passengers multiplied by the total distance traveled. International aviation is here allocated to the country of departure.
Urbanization,"Access to electricity, urban vs. rural",https://ourworldindata.org/grapher/access-to-electricity-urban-vs-rural,"<iframe src=""https://ourworldindata.org/grapher/access-to-electricity-urban-vs-rural?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The definition used in international statistics adopts a very low cutoff for what it means to ‘have access to electricity’. It is defined as having an electricity source that can provide very basic lighting, and charge a phone or power a radio for 4 hours per day."
Urbanization,"Annual growth rate of urban agglomerations with 300,00 inhabitants or more",https://ourworldindata.org/grapher/annual-rate-of-change-in-urban-populations,"<iframe src=""https://ourworldindata.org/grapher/annual-rate-of-change-in-urban-populations?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The average yearly growth rate of urban populations in cities with at least 300,000 residents, based on five-year intervals. For example, the rate for 2015 represents the average annual growth from 2010 to 2015."
Urbanization,Annual growth rate of urban population share,https://ourworldindata.org/grapher/annual-growth-rate-of-urban-population-share,"<iframe src=""https://ourworldindata.org/grapher/annual-growth-rate-of-urban-population-share?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The average yearly growth rate of the share of the population living in urban settings. For example, the rate for 2015 represents the average annual growth from 2010 to 2015"
Urbanization,Do more people live in urban or rural areas?,https://ourworldindata.org/grapher/urban-vs-rural-majority,"<iframe src=""https://ourworldindata.org/grapher/urban-vs-rural-majority?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","'Majority urban' means that over 50% of the population resides in urban areas, whereas 'majority rural' means that at most 50% live in urban locations."
Urbanization,Employment in agriculture vs. urban population,https://ourworldindata.org/grapher/employment-in-agri-vs-urban-pop,"<iframe src=""https://ourworldindata.org/grapher/employment-in-agri-vs-urban-pop?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Share of total employment from the agricultural sector, versus the share of population living in urban areas"
Urbanization,Minimum number of inhabitants for a settlement to qualify as an urban area,https://ourworldindata.org/grapher/population-threshold-for-urban-area,"<iframe src=""https://ourworldindata.org/grapher/population-threshold-for-urban-area?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The concept of an 'urban area' lacks a universal definition, with national variations based on minimum population thresholds or other metrics like population density, infrastructure, and pre-defined cities."
